term,label,definition
http://purl.obolibrary.org/obo/WBPhenotype_0000514,rubber band,"When prodded on the head, worm contracts and then relaxes along its entire body without moving backwards, compared to a control worm which contracts its anterior end and backs away in response to prodding."
http://purl.obolibrary.org/obo/WBPhenotype_0001418,organism hypersensitive desiccation,Animals respond to less severe drought-like conditions or a shorter exposure compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001228,alae absent,"Animals lack the small linear ridges running along the lateral lines of the cuticle, lengthwise along the body (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0000134,gene expression level reduced,Animals exhibit a decrease in the intensity of expression of a gene product compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001038,tumorous germline,"Germ cells do not exit the mitotic cycle, resulting in a expansion of the unspecialized germ cell population compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0000876,organism osmotic stress response variant,Animals exhibit variations in their response to osmotic stress compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000686,organism ionizing radiation response variant,Animals exhibit variations in their response ionizing radiation compared to that observed in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001830,response to multiple stressors variant,Any variation in an animal's response to exposure to multiple stressors occuring simultaneously or during an overlapping temporal window compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000496,male postdeirid sensilla absent,Males lack the specialized sensory papillae that lie along the posterior half of the body.
http://purl.obolibrary.org/obo/WBPhenotype_0001640,acidification level defective,Animals are unable to acidify compartments to the same level as that observed in control animals given the same stimulus.
http://purl.obolibrary.org/obo/WBPhenotype_0001450,aqueous negative chemotaxis variant,"Animals exhibit variations through directed movement, in response to repellant water soluble chemicals, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002354,increased susceptibility to fungal infection,Animals are more prone to infection from fungal pathogens compared to control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0001260,oocyte morphology variant,"Haploid female germ cells (oocytes) exhibit variations in their overall structure, appearance or contents compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002164,innate immune response variant,Animals exhibit variations in their defense responses that are mediated by germline encoded components that directly recognize components of potential pathogens.
http://purl.obolibrary.org/obo/WBPhenotype_0001070,inactive phase short,"The period during which a worm usually does not lay eggs is short compared with control animals, based on the analysis of the distribution of the log intervals of egg-laying events."
http://purl.obolibrary.org/obo/WBPhenotype_0004022,amplitude of sinusoidal movement variant,Any variation in the extent of a vibratory movement (as a worm bend) measured from the mean position to an extreme position compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000839,Z1 hermaphrodite lineage variant,Z1 descendants exhibit altered developmental programs in the hermaphrodite compared to their counterparts in control animals.
http://purl.obolibrary.org/obo/WBPhenotype_0000649,vulva location variant,"Any variation in the male's ability to locate his partner's vulva when backing along the ventral side of the partner during mating compared to control. In C. elegans the male stops at the vulva, coordinates his movements to the hermaphrodite's, and positions his tail precisely over the vulva so that he may insert his spicules and ejaculate."
http://purl.obolibrary.org/obo/WBPhenotype_0000459,pesticide response variant,"Animals exhibit variations in their response to any chemical substance that is used for killing pests, compared to that observed in control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0001603,cyproheptadine resistant,"Animals fail to respond to the concentration of cyproheptadine that elicits a response in control animals. Alternatively, animals require increased concentration or longer exposure to this compound to elicit the response compared to control animals."
http://purl.obolibrary.org/obo/WBPhenotype_0002507,pathogen infection clearance rate decreased,Infected animals exhibit a decreased rate of clearance of pathogen infection compared to controls.
http://purl.obolibrary.org/obo/WBPhenotype_0000269,obsolete unclassified,OBSOLETE. Animals display a phenotype that has not yet been assigned to a current classification.
http://purl.obolibrary.org/obo/WBPhenotype_0001413,bacterially unswollen,Animals do not exhibit tail-swelling in response to infection by a bacterial pathogen (such as Microbacterium nematophilum) compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0002317,dwelling increased,Animals exhibit an increase in the low-speed/high turning movement that usually restricts them to a confined region compared to control.
http://purl.obolibrary.org/obo/WBPhenotype_0000079,branched adult alae,"The small linear ridges running along the lateral lines of the cuticle of adults are branched as opposed to having an unbiforcated arrangement, lengthwise along the body (Wormatlas)."
http://purl.obolibrary.org/obo/WBPhenotype_0001223,germline RNAi resistant,"Animals show reduced susceptibility to gene silencing in the germline triggered by double stranded RNA (RNAi), compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0002127,intraflagellar transport velocity variant,"Animals exhibit variation rate of directed movement of organelles or molecules along microtubules in nerve cell axons, compared to control."
http://purl.obolibrary.org/obo/WBPhenotype_0001033,proximal germ cell proliferation variant,"Any variation in the spatial pattern of proliferation and differentiation in the germ line compared to control. In C. elegans, this refers to an ectopic mass of proliferating germ cells that occupies the proximal adult germ line, a region normally occupied by gametes."
http://purl.obolibrary.org/obo/WBPhenotype_0001965,cell membrane physiology variant,"Animals exhibit variations in any physical or chemical process required for the composition, component distribution, or other aspect of membranes of the cell, compared to control animals."
