immunoglobulin_complex	entity
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001243
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001244
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001251
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/GO_2001252
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/IAO_0000027
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/IAO_0000030
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/IAO_0000078
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/IAO_0000102
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/IAO_0000225
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/IAO_0000409
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000001
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000004
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000008
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000016
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000017
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000018
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000025
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000033
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000040
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000044
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000047
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000050
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000051
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000052
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000057
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000060
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000068
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000069
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000070
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000077
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000078
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000080
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000082
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000085
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000117
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000119
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000122
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000133
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000136
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000140
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000141
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000150
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000161
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000165
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000169
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000186
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000188
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000261
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000274
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000276
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000279
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000297
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000299
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000300
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000303
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000304
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000327
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000328
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000330
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000374
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000375
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000380
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000381
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000384
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000402
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000404
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000411
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000414
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000415
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000438
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000440
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000460
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000461
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000462
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000467
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000470
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000487
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000488
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000498
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000499
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000502
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000513
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000516
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000569
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000570
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000573
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000574
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000584
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000585
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000586
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000587
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000591
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000592
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000595
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000596
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000608
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000610
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000613
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000614
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000616
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000617
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000625
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000628
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000639
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000642
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000648
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000651
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000665
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000688
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000689
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000690
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000694
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000695
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000718
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000760
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000761
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000763
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000769
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000770
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000911
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000912
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000915
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000918
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000937
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000938
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000947
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000955
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000956
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000957
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000963
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000964
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0000965
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001005
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001018
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001029
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001043
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001046
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001159
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001162
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001163
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001178
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001192
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001194
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001227
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001229
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001236
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001241
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001242
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001290
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001291
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001296
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001300
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001301
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001303
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001309
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001340
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001355
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001362
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001374
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001375
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001393
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001394
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001396
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001397
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001402
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001404
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001405
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001422
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001433
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001434
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001435
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001442
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001444
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001453
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001457
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001472
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001475
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001476
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001477
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001490
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001492
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001495
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001496
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001501
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001509
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001510
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001511
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001549
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001550
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001551
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001552
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001555
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001558
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001559
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001564
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001570
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001583
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001584
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001595
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001596
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001597
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001598
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001599
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001603
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001604
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001624
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001625
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001632
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001633
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001650
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001651
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001652
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001662
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001675
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001676
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001677
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001678
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001706
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001707
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001708
http://purl.obolibrary.org/obo/GO_0019814	http://purl.obolibrary.org/obo/PATO_0001710
