?cls	?def	?xrefs
<http://purl.obolibrary.org/obo/PATO_0000279>	"A fertility quality of inhering in a male by virtue of the bearer's disposition to initiate, sustain, or support reproduction."	
<http://purl.obolibrary.org/obo/CHEBI_35845>	"A drug that increases uric acid excretion by the kidney (uricosuric drug), decreases uric acid production (antihyperuricemic), or alleviates the pain and inflammation of acute attacks of gout."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000181>	"Animals display variations in the directed path taken by the axon compared to the path the nerve fiber follows in the nervous system in control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002028>	"Animals differ from controls in their electrical response to mechanical stimulus."	
<http://purl.obolibrary.org/obo/GO_2000827>	"The set of processes involved in identifying and degrading defective or aberrant RNAs that takes place in the mitochondrion."	
<http://purl.obolibrary.org/obo/GO_0030858>	"Any process that activates or increases the frequency, rate or extent of epithelial cell differentiation."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002658>	"Animals exhibit variations in muscle strength, as measured by a strength determining assay, compared to controls."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001477>	"Any variation in the directed movement of organelles or molecules along microtubules from the cell body toward the cell periphery in nerve cell axons, compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000353>	"Animals spend more time backing compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000995>	"OBSOLETE."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001778>	"Animals fail to silence nuclear-localized RNAs. Animals still retain sensitivity to RNAi for those RNAs located outside of the nucleus."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002063>	"Animals differ from controls in the expression of genes targeted for silencing (gene inactivation) in subsequent generations via transcriptional or post-transcriptional processes."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001833>	"Any variation in the directed movement of substances in a cell, from one side of a membrane to another, compared to control."	
<http://purl.obolibrary.org/obo/GO_0010720>	"Any process that increases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002417>	"Any variation in the rotation of the spindle compared to control."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001929>	"The gonads of male animals do not produce the linker cell involved in guiding the developing male gonad to the sex organs in the male tail."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001907>	"Animals exhibit defects in the generation of the dorsal epithelial sheet, which entails distinct cell shape changes and movements to affect the interdigitation of two rows of dorsal cells resulting in a single row of cells across the dorsal midline."	
<http://purl.obolibrary.org/obo/GO_2000426>	"Any process that stops, prevents or reduces the frequency, rate or extent of apoptotic cell clearance."	
<http://purl.obolibrary.org/obo/CHEBI_79388>	"Any inorganic anion with a valency of two."	
<http://purl.obolibrary.org/obo/GO_0062125>	"Any process that modulates the frequency, rate or extent of mitochondrial gene expression. Gene expression is the process in which a gene's coding sequence is converted into a mature gene product (protein or RNA)."	
<http://purl.obolibrary.org/obo/CHEBI_78298>	"Any minor or unwanted substance introduced into the environment that can have undesired effects."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001623>	"Any variation in the posture of the male tail after application of exogenous serotonin compared to control. In C. elegans, males respond with a tight ventral curling of the male tail in response to serotonin."	
<http://purl.obolibrary.org/obo/CHEBI_33855>	"Any aldehyde in which the carbonyl group is attached to an aromatic moiety."	"KEGG:C00193 MetaCyc:Aryl-Aldehyde"
<http://purl.obolibrary.org/obo/CHEBI_35703>	"A xenobiotic (Greek, xenos \"foreign\"; bios \"life\") is a compound that is foreign to a living organism. Principal xenobiotics include: drugs, carcinogens and various compounds that have been introduced into the environment by artificial means."	"KEGG:C06708 Wikipedia:Xenobiotic"
<http://purl.obolibrary.org/obo/PATO_0001810>	"A grooved texture quality inhering in a bearer by virtue of the bearer's being marked by one or more creases in a normally smooth surface."	
<http://purl.obolibrary.org/obo/WBls_0000019>	"The C. elegans life stage spanning 460-520min after first cleavage at 20 Centigrade. Cell number remains at ~560 cells, with some new cells generated and some cells go through programmed cell death. The shape of embryo is elongated and double fold. A stage between 1.5-fold embryo and 3-fold embryo."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001492>	"Animals lack a properly developed posterior region compared to control. In C. elegans, mutants exhibit a severely deformed posterior region with a variable knob-like shape; accompanied by arrest at about the time of hatching with fairly normal pharyngeal and anterior development. Most mutants arrest as L1 larvae, and 5% do not hatch."	
<http://purl.obolibrary.org/obo/GO_0007517>	"The process whose specific outcome is the progression of the muscle over time, from its formation to the mature structure. The muscle is an organ consisting of a tissue made up of various elongated cells that are specialized to contract and thus to produce movement and mechanical work."	
<http://purl.obolibrary.org/obo/GO_1905083>	"Any process that stops, prevents or reduces the frequency, rate or extent of mitochondrial translational elongation."	
<http://purl.obolibrary.org/obo/CHEBI_50994>	"A compound formally derived from ammonia by replacing one hydrogen atom by an organyl group."	
<http://purl.obolibrary.org/obo/WBbt_0008115>	"Blast cell lying ventrolaterally in the late embryo and L1 larval stage which divides during the late L1 larva in stereotypical reiterated fashion to give rise to many motor neurons which begin function in the ventral cord and preanal ganglion of the early L2 larva, as well as hypodermal cells (which fuse into hyp7) and a series of programmed cell deaths. In addition, the Pn.p daughters of P3 through P8 lineages persist without fusing into the hyp7 syncytium until mid L3 stage when they can be induced to divide further to produce vulval epithelial cells (vulA - vulF) or more hyp7 cells. P0 is also known as W."	
<http://purl.obolibrary.org/obo/GO_1901033>	"Any process that activates or increases the frequency, rate or extent of response to reactive oxygen species."	
<http://purl.obolibrary.org/obo/GO_2000385>	"Any process that activates or increases the frequency, rate or extent of ectoderm development."	
<http://purl.obolibrary.org/obo/CHEBI_37532>	"Esters of phorbol, originally found in croton oil (from Croton tiglium, of the family Euphorbiaceae). A number of phorbol esters possess activity as tumour promoters and activate the mechanisms associated with cell growth. Some of these are used in experiments as activators of protein kinase C."	"PMID:19944127 PMID:27007372 PMID:17661218"
<http://purl.obolibrary.org/obo/WBPhenotype_0000621>	"Variations in the progression of the excretory system over time, from its formation to the mature structure. The excretory system is required for the elimination of metabolic waste. In C. elegans, the excretory system is comprised of the excretory cell, excretory duct cell and excretory socket cell."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002312>	"Animals exhibit variations in the frequency of execution of the behavior by which the animal alters its trajectory of movement compared to control, excluding shifts from forward to backward movements (this is reversal)."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001463>	"Any variation in the directed movement of a worm in response to a specific concentration gradient of cAMP."	
<http://purl.obolibrary.org/obo/GO_0070482>	"Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a stimulus reflecting the presence, absence, or concentration of oxygen."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000390>	"Spermatids fail to mature into active sperm. In C. elegans round sessile spermatids mature into spermatozoa (polarized cells with a motile pseudopod), upon copulation or treatment with proteases."	
<http://purl.obolibrary.org/obo/GO_1902116>	"Any process that stops, prevents or reduces the frequency, rate or extent of organelle assembly."	
<http://purl.obolibrary.org/obo/PATO_0002002>	"The bearer of this quality has_part > n of the indicated entity type, where n is the normal amount for a comparable organism. Note that the bearer of the quality is the whole, not the part."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000641>	"Any variation in the degree of movement compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0001202>	"Animals respond to nicotine at lower concentrations or shorter exposure compared to control. Nicotine is a cholinergic agonist."	
<http://purl.obolibrary.org/obo/PATO_0000591>	"A thickness which is relatively high."	
<http://purl.obolibrary.org/obo/WBPhenotype_0000127>	"Characteristic exit from the dauer stage is altered compared to control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002052>	"Animals lack the ability to produce ascarosides that are capable of being produced in control animals."	
<http://purl.obolibrary.org/obo/WBPhenotype_0002662>	"Animals exhibit an increase in the homology-dependent transcriptional level silencing of the expression of exogenous DNA that has been introduced into the organism, compared to control."	
